step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
396	[0.22, 0.11, -0.18, 0.01, -0.01, -0.07, 1.0]	[-0.08, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
397	[0.38, 0.06, -0.33, 0.02, -0.01, -0.07, 1.0]	[-0.08, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
398	[0.24, 0.02, -0.36, 0.03, -0.01, -0.06, 1.0]	[-0.08, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
399	[0.29, 0.14, -0.17, 0.03, -0.01, -0.06, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
400	[0.13, 0.16, -0.3, 0.03, -0.02, -0.06, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
401	[0.18, 0.14, -0.34, 0.03, -0.02, -0.06, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
402	[0.05, -0.02, -0.46, 0.04, -0.03, -0.05, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
403	[0.15, -0.08, -0.43, 0.05, -0.04, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
404	[0.11, -0.02, -0.47, 0.06, -0.04, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
405	[0.08, 0.09, -0.33, 0.05, -0.06, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
406	[0.11, -0.01, -0.25, 0.04, -0.06, -0.03, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
407	[0.04, 0.02, -0.2, 0.04, -0.06, -0.03, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
408	[-0.02, 0.02, -0.31, 0.03, -0.06, -0.03, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
409	[-0.16, 0.06, -0.34, 0.03, -0.07, -0.03, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
410	[-0.26, 0.23, -0.41, 0.02, -0.08, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
411	[-0.24, 0.23, -0.3, 0.01, -0.09, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
412	[-0.1, 0.1, -0.21, 0.01, -0.1, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
413	[0.03, -0.01, -0.27, 0.01, -0.09, -0.04, 1.0]	[-0.07, 0.05, 1.07]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 1.02]	[-0.08, 0.0, 0.88]
414	[0.04, -0.12, -0.22, 0.02, -0.08, -0.03, 1.0]	[-0.07, 0.05, 1.06]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
415	[0.09, -0.13, -0.23, 0.03, -0.07, -0.02, 1.0]	[-0.07, 0.05, 1.06]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
416	[-0.12, -0.08, -0.28, 0.03, -0.07, -0.02, 1.0]	[-0.07, 0.05, 1.06]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
417	[-0.18, -0.08, -0.25, 0.03, -0.06, -0.02, 1.0]	[-0.07, 0.05, 1.06]	[0.04, -0.21, 0.81]	[-0.07, 0.0, 1.02]	[-0.08, 0.0, 0.88]
418	[-0.3, -0.1, -0.31, 0.02, -0.07, -0.01, 1.0]	[-0.08, 0.05, 1.06]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 1.02]	[-0.08, 0.0, 0.88]
419	[-0.22, -0.1, -0.43, 0.03, -0.07, -0.01, 1.0]	[-0.08, 0.04, 1.06]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 1.01]	[-0.08, 0.0, 0.88]
420	[-0.11, -0.1, -0.52, 0.03, -0.07, 0.0, 1.0]	[-0.08, 0.04, 1.05]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 1.01]	[-0.08, 0.0, 0.88]
421	[0.06, -0.1, -0.66, 0.04, -0.07, 0.01, 1.0]	[-0.08, 0.04, 1.05]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 1.0]	[-0.08, 0.0, 0.88]
422	[0.05, -0.09, -0.67, 0.04, -0.07, 0.02, 1.0]	[-0.08, 0.04, 1.04]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
423	[0.13, -0.08, -0.7, 0.04, -0.07, 0.02, 1.0]	[-0.08, 0.04, 1.03]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
424	[0.08, 0.06, -0.5, 0.06, -0.08, 0.03, 1.0]	[-0.08, 0.04, 1.03]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
425	[0.05, 0.19, -0.37, 0.06, -0.09, 0.02, 1.0]	[-0.08, 0.04, 1.03]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
426	[-0.0, 0.14, -0.33, 0.06, -0.08, 0.01, 1.0]	[-0.08, 0.04, 1.03]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
427	[0.08, 0.15, -0.2, 0.05, -0.08, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
428	[0.09, -0.01, -0.25, 0.06, -0.07, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
429	[0.12, -0.02, -0.02, 0.06, -0.06, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
430	[0.14, 0.04, -0.07, 0.06, -0.05, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
431	[0.11, 0.16, 0.08, 0.04, -0.05, 0.0, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
432	[0.12, 0.08, -0.05, 0.04, -0.05, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, -0.0, 0.98]	[-0.08, 0.0, 0.88]
433	[0.27, 0.1, -0.09, 0.03, -0.05, 0.01, -1.0]	[-0.08, 0.04, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
434	[0.17, 0.09, -0.2, 0.03, -0.04, 0.01, -1.0]	[-0.07, 0.05, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
435	[0.29, 0.15, -0.19, 0.03, -0.05, 0.01, -1.0]	[-0.07, 0.05, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
436	[0.33, 0.08, -0.13, 0.03, -0.05, 0.02, -1.0]	[-0.07, 0.05, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
437	[0.45, 0.04, -0.08, 0.03, -0.05, 0.03, -1.0]	[-0.07, 0.05, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
438	[0.36, 0.06, -0.14, 0.03, -0.05, 0.03, -1.0]	[-0.06, 0.05, 1.02]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
439	[0.43, 0.06, -0.26, 0.03, -0.06, 0.04, -1.0]	[-0.06, 0.05, 1.01]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
440	[0.43, -0.03, -0.29, 0.03, -0.07, 0.06, -1.0]	[-0.05, 0.05, 1.01]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
441	[0.49, -0.13, -0.45, 0.04, -0.08, 0.08, -1.0]	[-0.05, 0.05, 1.01]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
442	[0.43, -0.18, -0.62, 0.05, -0.09, 0.09, -1.0]	[-0.05, 0.05, 1.0]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
443	[0.42, -0.14, -0.66, 0.06, -0.1, 0.1, -1.0]	[-0.04, 0.05, 1.0]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
444	[0.46, -0.12, -0.46, 0.07, -0.1, 0.1, -1.0]	[-0.04, 0.05, 0.99]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
445	[0.49, -0.1, -0.25, 0.07, -0.1, 0.1, -1.0]	[-0.03, 0.05, 0.98]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
446	[0.35, -0.09, -0.06, 0.07, -0.09, 0.1, -1.0]	[-0.02, 0.05, 0.98]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
447	[0.36, -0.05, 0.0, 0.06, -0.09, 0.09, -1.0]	[-0.02, 0.05, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
448	[0.37, -0.28, -0.08, 0.06, -0.1, 0.1, -1.0]	[-0.01, 0.04, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
449	[0.48, -0.35, -0.14, 0.05, -0.11, 0.11, -1.0]	[-0.01, 0.04, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
450	[0.53, -0.49, -0.14, 0.06, -0.12, 0.13, -1.0]	[-0.0, 0.04, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
451	[0.59, -0.45, -0.11, 0.07, -0.12, 0.15, -1.0]	[0.0, 0.03, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
452	[0.46, -0.44, -0.05, 0.08, -0.12, 0.17, -1.0]	[0.01, 0.03, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
453	[0.52, -0.24, 0.11, 0.06, -0.12, 0.17, -1.0]	[0.02, 0.02, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
454	[0.42, -0.41, -0.02, 0.06, -0.12, 0.18, -1.0]	[0.02, 0.02, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
455	[0.42, -0.45, -0.32, 0.07, -0.14, 0.19, -1.0]	[0.03, 0.01, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
456	[0.4, -0.62, -0.26, 0.09, -0.14, 0.21, -1.0]	[0.04, 0.01, 0.97]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
457	[0.17, -0.64, -0.35, 0.09, -0.14, 0.21, -1.0]	[0.04, 0.0, 0.96]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
458	[0.07, -0.52, -0.27, 0.08, -0.15, 0.2, -1.0]	[0.05, -0.01, 0.96]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
459	[0.12, -0.55, -0.24, 0.08, -0.14, 0.21, -1.0]	[0.05, -0.01, 0.95]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
460	[0.1, -0.67, -0.28, 0.08, -0.15, 0.21, -1.0]	[0.05, -0.02, 0.95]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
461	[0.23, -0.65, -0.26, 0.08, -0.14, 0.22, -1.0]	[0.06, -0.03, 0.95]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
462	[0.15, -0.69, -0.36, 0.09, -0.13, 0.22, -1.0]	[0.06, -0.04, 0.95]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
463	[0.09, -0.44, -0.28, 0.08, -0.14, 0.22, -1.0]	[0.06, -0.05, 0.94]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
464	[0.2, -0.63, -0.26, 0.06, -0.15, 0.22, -1.0]	[0.06, -0.05, 0.94]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
465	[0.17, -0.43, -0.24, 0.05, -0.15, 0.22, -1.0]	[0.07, -0.06, 0.93]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
466	[0.07, -0.68, -0.25, 0.04, -0.14, 0.22, -1.0]	[0.07, -0.07, 0.93]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
467	[-0.04, -0.63, -0.29, 0.04, -0.13, 0.21, -1.0]	[0.07, -0.08, 0.93]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
468	[-0.15, -0.69, -0.33, 0.04, -0.13, 0.2, -1.0]	[0.08, -0.08, 0.93]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
469	[-0.19, -0.62, -0.37, 0.03, -0.13, 0.19, -1.0]	[0.08, -0.09, 0.92]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
470	[-0.25, -0.55, -0.35, 0.03, -0.14, 0.18, -1.0]	[0.08, -0.1, 0.92]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
471	[-0.3, -0.41, -0.46, 0.03, -0.14, 0.17, -1.0]	[0.07, -0.11, 0.91]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
472	[-0.2, -0.48, -0.47, 0.03, -0.14, 0.15, -1.0]	[0.07, -0.12, 0.91]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
473	[0.03, -0.36, -0.36, 0.04, -0.15, 0.16, -1.0]	[0.07, -0.12, 0.9]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
474	[0.08, -0.5, -0.3, 0.04, -0.15, 0.16, -1.0]	[0.07, -0.13, 0.9]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
475	[0.01, -0.34, -0.32, 0.04, -0.15, 0.16, -1.0]	[0.07, -0.13, 0.9]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
476	[0.1, -0.4, -0.23, 0.03, -0.14, 0.16, -1.0]	[0.07, -0.14, 0.89]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
477	[-0.05, -0.3, -0.29, 0.03, -0.14, 0.16, -1.0]	[0.07, -0.14, 0.89]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
478	[0.06, -0.33, -0.19, 0.03, -0.14, 0.15, -1.0]	[0.07, -0.15, 0.88]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
479	[0.09, -0.14, -0.13, 0.02, -0.14, 0.15, -1.0]	[0.07, -0.15, 0.88]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
480	[-0.02, -0.2, -0.21, 0.02, -0.13, 0.13, -1.0]	[0.07, -0.16, 0.88]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
481	[-0.13, -0.02, -0.31, 0.02, -0.13, 0.12, -1.0]	[0.07, -0.16, 0.88]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
482	[-0.18, -0.08, -0.24, 0.01, -0.13, 0.1, -1.0]	[0.07, -0.16, 0.87]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
483	[-0.11, 0.04, -0.21, 0.01, -0.13, 0.09, -1.0]	[0.07, -0.16, 0.87]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
484	[0.05, -0.18, -0.23, 0.02, -0.11, 0.09, -1.0]	[0.07, -0.16, 0.87]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
485	[0.06, -0.06, -0.29, 0.02, -0.09, 0.08, -1.0]	[0.07, -0.16, 0.86]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
486	[0.02, -0.08, -0.34, 0.03, -0.07, 0.08, -1.0]	[0.07, -0.16, 0.86]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
487	[-0.07, 0.03, -0.53, 0.04, -0.06, 0.07, -1.0]	[0.07, -0.16, 0.86]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
488	[-0.16, 0.05, -0.39, 0.04, -0.05, 0.06, -1.0]	[0.07, -0.16, 0.85]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
489	[-0.15, 0.05, -0.4, 0.05, -0.03, 0.05, -1.0]	[0.07, -0.16, 0.84]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
490	[-0.1, 0.02, -0.15, 0.05, -0.02, 0.05, -1.0]	[0.06, -0.16, 0.84]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
491	[-0.08, 0.01, -0.03, 0.04, -0.02, 0.04, -1.0]	[0.06, -0.16, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
492	[-0.09, -0.11, -0.02, 0.03, -0.02, 0.03, -1.0]	[0.06, -0.16, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
493	[-0.09, -0.08, -0.05, 0.02, -0.02, 0.02, -1.0]	[0.06, -0.16, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
494	[0.07, -0.18, -0.03, 0.01, -0.02, 0.02, -1.0]	[0.06, -0.16, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
495	[0.12, -0.1, -0.15, 0.01, -0.02, 0.02, -1.0]	[0.05, -0.17, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
496	[0.14, -0.15, -0.05, 0.01, -0.01, 0.02, -1.0]	[0.05, -0.17, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
497	[0.1, -0.07, -0.18, -0.0, -0.01, 0.01, -1.0]	[0.05, -0.17, 0.83]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
498	[0.04, -0.16, -0.0, -0.0, -0.01, 0.01, -1.0]	[0.06, -0.17, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
499	[-0.03, -0.06, -0.22, -0.01, -0.01, 0.01, -1.0]	[0.06, -0.17, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
500	[-0.02, -0.17, -0.05, -0.01, -0.01, 0.0, -1.0]	[0.06, -0.17, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
501	[-0.06, -0.09, -0.16, -0.01, -0.01, 0.0, -1.0]	[0.05, -0.18, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
502	[0.0, -0.16, -0.03, -0.01, -0.01, -0.0, -1.0]	[0.05, -0.18, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
503	[0.03, -0.14, -0.21, -0.01, -0.01, 0.0, -1.0]	[0.05, -0.18, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
504	[0.04, -0.09, -0.13, -0.01, -0.01, 0.0, -1.0]	[0.05, -0.18, 0.82]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
505	[0.06, -0.1, -0.18, -0.01, -0.01, 0.0, -1.0]	[0.05, -0.18, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
506	[0.0, -0.07, -0.07, -0.01, -0.0, 0.0, -1.0]	[0.06, -0.18, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
507	[-0.02, -0.1, 0.01, -0.01, 0.0, 0.0, -1.0]	[0.06, -0.18, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
508	[-0.04, -0.12, 0.04, -0.01, 0.0, 0.0, -1.0]	[0.06, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
509	[-0.08, -0.18, -0.02, -0.01, -0.0, -0.0, -1.0]	[0.06, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
510	[-0.12, -0.09, 0.03, -0.01, -0.0, -0.0, 1.0]	[0.06, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
511	[-0.14, -0.07, -0.06, -0.02, -0.01, -0.01, 1.0]	[0.06, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
512	[-0.0, -0.09, -0.17, -0.0, -0.01, -0.01, 1.0]	[0.05, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
513	[-0.05, 0.01, -0.02, -0.01, -0.0, -0.0, 1.0]	[0.05, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
514	[-0.03, -0.02, 0.11, -0.01, 0.0, -0.01, 1.0]	[0.05, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
515	[-0.07, -0.07, -0.0, -0.01, 0.0, -0.01, 1.0]	[0.05, -0.19, 0.81]	[0.04, -0.21, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
516	[0.02, -0.05, 0.02, -0.01, -0.0, -0.0, 1.0]	[0.05, -0.19, 0.81]	[0.04, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
517	[-0.03, -0.09, -0.02, -0.01, 0.0, -0.0, 1.0]	[0.05, -0.19, 0.81]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
518	[0.07, -0.03, 0.06, -0.01, 0.01, 0.0, 1.0]	[0.05, -0.2, 0.81]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
519	[0.07, -0.07, 0.18, -0.01, 0.01, 0.0, 1.0]	[0.05, -0.2, 0.81]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
520	[0.06, 0.02, 0.32, -0.01, 0.02, 0.0, 1.0]	[0.05, -0.2, 0.81]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
521	[-0.02, 0.02, 0.48, -0.0, 0.03, 0.01, 1.0]	[0.05, -0.2, 0.82]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
522	[-0.12, 0.15, 0.72, -0.01, 0.04, 0.0, 1.0]	[0.05, -0.2, 0.82]	[0.05, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
523	[-0.19, 0.17, 0.82, -0.01, 0.04, 0.0, 1.0]	[0.05, -0.2, 0.83]	[0.05, -0.21, 0.83]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
524	[-0.09, 0.28, 1.0, -0.01, 0.05, 0.01, 1.0]	[0.05, -0.19, 0.84]	[0.04, -0.21, 0.84]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
525	[-0.13, 0.37, 1.0, -0.02, 0.05, 0.02, 1.0]	[0.05, -0.19, 0.85]	[0.04, -0.21, 0.85]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
526	[-0.16, 0.38, 1.0, -0.02, 0.06, 0.03, 1.0]	[0.05, -0.19, 0.87]	[0.04, -0.2, 0.87]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
527	[-0.23, 0.48, 1.0, -0.02, 0.06, 0.04, 1.0]	[0.05, -0.19, 0.88]	[0.04, -0.2, 0.88]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
528	[-0.14, 0.53, 1.0, -0.02, 0.07, 0.04, 1.0]	[0.05, -0.18, 0.89]	[0.04, -0.19, 0.89]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
