step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
396	[-0.27, -0.05, -0.1, 0.01, 0.0, -0.02, 1.0]	[-0.13, -0.12, 1.07]	[-0.13, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
397	[-0.14, -0.07, 0.0, 0.01, 0.0, -0.01, 1.0]	[-0.14, -0.12, 1.06]	[-0.13, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
398	[-0.18, -0.06, -0.01, 0.01, -0.0, -0.01, 1.0]	[-0.14, -0.12, 1.06]	[-0.14, -0.12, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
399	[-0.12, -0.1, -0.02, 0.0, -0.0, -0.01, 1.0]	[-0.14, -0.12, 1.06]	[-0.14, -0.12, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
400	[-0.1, -0.08, -0.0, 0.0, -0.0, -0.01, 1.0]	[-0.14, -0.13, 1.06]	[-0.14, -0.12, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
401	[-0.11, -0.12, -0.06, 0.0, -0.0, -0.01, 1.0]	[-0.14, -0.13, 1.06]	[-0.14, -0.12, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
402	[-0.04, -0.08, 0.07, 0.0, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.14, -0.12, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
403	[-0.08, -0.08, 0.12, -0.0, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.14, -0.13, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
404	[-0.05, -0.04, 0.11, -0.01, -0.0, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
405	[-0.11, -0.05, 0.03, -0.01, -0.0, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
406	[-0.05, 0.01, 0.02, -0.01, -0.0, 0.0, 1.0]	[-0.15, -0.13, 1.07]	[-0.15, -0.13, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
407	[-0.06, -0.01, -0.04, -0.01, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.07]	[-0.15, -0.13, 1.07]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
408	[-0.08, 0.03, -0.07, -0.01, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
409	[-0.1, -0.02, -0.13, -0.0, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
410	[-0.1, -0.0, -0.19, -0.0, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
411	[-0.12, -0.04, -0.2, 0.0, -0.0, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
412	[-0.14, -0.01, -0.23, 0.0, -0.01, -0.01, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
413	[-0.14, -0.07, -0.23, 0.01, -0.01, -0.01, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
414	[-0.18, -0.01, -0.2, 0.01, -0.01, -0.01, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
415	[-0.14, -0.04, -0.15, 0.01, -0.01, -0.01, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
416	[-0.14, -0.02, -0.1, 0.01, -0.02, -0.01, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
417	[-0.07, -0.03, -0.04, 0.0, -0.03, -0.01, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
418	[0.03, -0.02, 0.04, -0.0, -0.03, -0.0, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
419	[0.02, -0.02, 0.05, -0.0, -0.04, -0.0, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
420	[0.02, 0.02, 0.04, -0.01, -0.05, -0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
421	[0.0, 0.05, 0.03, -0.01, -0.06, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, -0.0, 0.88]
422	[-0.01, 0.05, 0.03, -0.01, -0.06, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
423	[-0.07, 0.01, 0.01, -0.02, -0.08, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.13, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
424	[-0.13, 0.08, 0.04, -0.02, -0.08, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
425	[-0.08, 0.07, 0.05, -0.02, -0.08, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
426	[-0.03, 0.09, 0.08, -0.02, -0.09, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
427	[-0.01, 0.04, 0.08, -0.03, -0.09, 0.0, 1.0]	[-0.15, -0.13, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
428	[0.02, 0.07, 0.13, -0.03, -0.09, 0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
429	[0.02, 0.02, 0.01, -0.03, -0.07, -0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
430	[-0.02, 0.01, -0.06, -0.02, -0.06, -0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
431	[-0.06, -0.08, -0.2, -0.01, -0.05, -0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
432	[0.02, -0.1, -0.24, -0.01, -0.05, -0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
433	[0.07, -0.06, -0.27, 0.0, -0.03, 0.0, 1.0]	[-0.15, -0.12, 1.06]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
434	[0.12, -0.1, -0.27, 0.01, -0.02, 0.01, 1.0]	[-0.15, -0.12, 1.05]	[-0.15, -0.12, 1.06]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
435	[0.05, -0.02, -0.19, 0.01, -0.01, 0.01, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.12, 1.05]	[-0.1, 0.01, 0.94]	[-0.08, 0.0, 0.88]
436	[-0.07, -0.05, -0.19, 0.01, -0.01, 0.01, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.12, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
437	[-0.07, -0.04, -0.11, 0.01, -0.01, 0.0, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.12, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
438	[-0.0, -0.04, -0.12, 0.01, -0.0, 0.01, 1.0]	[-0.15, -0.13, 1.05]	[-0.15, -0.12, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
439	[-0.05, -0.04, -0.1, 0.01, -0.01, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.12, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
440	[0.01, -0.06, -0.15, 0.01, 0.0, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
441	[0.06, -0.07, -0.17, 0.01, 0.01, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
442	[0.05, -0.06, -0.19, 0.02, 0.01, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
443	[-0.0, -0.04, -0.17, 0.02, 0.02, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
444	[0.01, 0.0, -0.15, 0.02, 0.02, 0.01, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
445	[-0.05, -0.02, -0.16, 0.03, 0.02, 0.02, 1.0]	[-0.15, -0.13, 1.04]	[-0.15, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
446	[-0.06, 0.0, -0.15, 0.04, 0.02, 0.02, 1.0]	[-0.15, -0.13, 1.04]	[-0.14, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
447	[-0.05, -0.0, -0.02, 0.05, 0.03, 0.03, 1.0]	[-0.15, -0.13, 1.03]	[-0.14, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
448	[-0.04, -0.03, -0.13, 0.06, 0.04, 0.04, 1.0]	[-0.15, -0.13, 1.03]	[-0.14, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
449	[-0.01, -0.03, -0.12, 0.06, 0.05, 0.06, 1.0]	[-0.15, -0.13, 1.03]	[-0.14, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
450	[-0.1, -0.1, -0.24, 0.07, 0.05, 0.06, 1.0]	[-0.15, -0.13, 1.03]	[-0.14, -0.13, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
451	[-0.01, -0.07, -0.32, 0.08, 0.06, 0.07, 1.0]	[-0.14, -0.13, 1.03]	[-0.14, -0.13, 1.03]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
452	[0.18, -0.0, -0.3, 0.09, 0.08, 0.08, 1.0]	[-0.14, -0.13, 1.03]	[-0.14, -0.13, 1.03]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
453	[0.27, 0.08, -0.18, 0.1, 0.09, 0.1, 1.0]	[-0.14, -0.13, 1.03]	[-0.14, -0.13, 1.03]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
454	[0.22, 0.04, -0.08, 0.1, 0.1, 0.11, 1.0]	[-0.14, -0.13, 1.02]	[-0.14, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
455	[0.1, 0.04, -0.11, 0.1, 0.12, 0.12, 1.0]	[-0.14, -0.13, 1.02]	[-0.14, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
456	[0.1, -0.02, -0.13, 0.1, 0.14, 0.12, 1.0]	[-0.14, -0.13, 1.02]	[-0.14, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
457	[0.08, -0.01, -0.13, 0.09, 0.14, 0.12, 1.0]	[-0.14, -0.13, 1.02]	[-0.14, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
458	[0.07, 0.0, -0.11, 0.09, 0.13, 0.11, 1.0]	[-0.14, -0.13, 1.01]	[-0.14, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
459	[-0.05, 0.03, -0.13, 0.08, 0.12, 0.1, 1.0]	[-0.14, -0.13, 1.01]	[-0.14, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
460	[-0.02, 0.09, -0.2, 0.08, 0.12, 0.1, 1.0]	[-0.14, -0.13, 1.01]	[-0.14, -0.13, 1.01]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
461	[-0.0, 0.21, -0.37, 0.09, 0.11, 0.12, 1.0]	[-0.14, -0.13, 1.01]	[-0.13, -0.13, 1.01]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
462	[0.1, 0.25, -0.29, 0.1, 0.12, 0.14, 1.0]	[-0.14, -0.13, 1.01]	[-0.13, -0.13, 1.01]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
463	[-0.07, 0.19, -0.26, 0.1, 0.11, 0.14, 1.0]	[-0.14, -0.13, 1.0]	[-0.13, -0.12, 1.01]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
464	[-0.05, 0.17, -0.07, 0.09, 0.09, 0.14, -1.0]	[-0.13, -0.13, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
465	[-0.15, 0.06, -0.11, 0.08, 0.07, 0.13, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
466	[-0.24, -0.01, 0.04, 0.07, 0.05, 0.11, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
467	[-0.22, 0.05, 0.07, 0.05, -0.01, 0.08, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
468	[-0.18, 0.06, -0.17, 0.05, -0.05, 0.07, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
469	[-0.19, 0.12, -0.41, 0.06, -0.04, 0.06, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
470	[-0.24, 0.11, -0.31, 0.07, -0.03, 0.05, -1.0]	[-0.13, -0.12, 1.0]	[-0.13, -0.12, 0.99]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
471	[-0.09, 0.1, -0.24, 0.07, -0.03, 0.05, -1.0]	[-0.14, -0.12, 0.99]	[-0.13, -0.1, 0.97]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
472	[-0.06, 0.1, 0.0, 0.07, -0.03, 0.04, -1.0]	[-0.14, -0.12, 0.99]	[-0.13, -0.1, 0.96]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
473	[0.03, 0.06, -0.02, 0.06, -0.03, 0.05, -1.0]	[-0.14, -0.12, 0.99]	[-0.12, -0.09, 0.96]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
474	[0.07, 0.06, 0.03, 0.06, -0.02, 0.05, -1.0]	[-0.14, -0.12, 0.99]	[-0.12, -0.08, 0.94]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
475	[0.04, 0.06, -0.03, 0.06, -0.01, 0.05, -1.0]	[-0.14, -0.12, 0.99]	[-0.11, -0.07, 0.94]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
476	[0.08, 0.02, 0.05, 0.05, -0.01, 0.04, -1.0]	[-0.14, -0.12, 0.99]	[-0.11, -0.06, 0.94]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
477	[0.02, 0.02, -0.04, 0.04, -0.0, 0.04, -1.0]	[-0.14, -0.12, 0.99]	[-0.11, -0.06, 0.94]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
