step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
397	[-0.23, 0.17, 0.45, -0.01, 0.05, 0.12, 1.0]	[-0.03, -0.13, 1.02]	[-0.03, -0.14, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
398	[-0.27, 0.01, 0.33, -0.01, 0.05, 0.13, 1.0]	[-0.03, -0.13, 1.03]	[-0.04, -0.14, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
399	[-0.24, 0.09, 0.31, -0.0, 0.06, 0.13, 1.0]	[-0.04, -0.13, 1.03]	[-0.04, -0.14, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
400	[-0.32, -0.1, 0.25, 0.0, 0.06, 0.13, 1.0]	[-0.04, -0.13, 1.03]	[-0.04, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
401	[-0.29, 0.06, 0.23, 0.0, 0.05, 0.12, 1.0]	[-0.05, -0.13, 1.04]	[-0.05, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
402	[-0.19, -0.01, 0.2, 0.0, 0.05, 0.12, 1.0]	[-0.05, -0.13, 1.04]	[-0.05, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
403	[-0.15, 0.12, 0.17, 0.0, 0.04, 0.13, 1.0]	[-0.05, -0.13, 1.04]	[-0.06, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
404	[-0.16, 0.05, 0.12, 0.01, 0.03, 0.13, 1.0]	[-0.06, -0.13, 1.04]	[-0.06, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
405	[-0.17, 0.14, 0.08, 0.01, 0.03, 0.13, 1.0]	[-0.06, -0.13, 1.05]	[-0.06, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
406	[-0.1, 0.02, 0.06, 0.01, 0.03, 0.13, 1.0]	[-0.06, -0.12, 1.05]	[-0.06, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
407	[-0.18, 0.1, 0.11, 0.02, 0.03, 0.13, 1.0]	[-0.06, -0.12, 1.05]	[-0.06, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
408	[-0.22, 0.05, 0.12, 0.02, 0.03, 0.12, 1.0]	[-0.07, -0.12, 1.05]	[-0.07, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
409	[-0.13, -0.06, 0.1, 0.02, 0.03, 0.12, 1.0]	[-0.07, -0.12, 1.05]	[-0.07, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
410	[-0.11, -0.12, 0.13, 0.02, 0.03, 0.11, 1.0]	[-0.07, -0.12, 1.05]	[-0.07, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
411	[-0.13, -0.04, 0.11, 0.01, 0.03, 0.1, 1.0]	[-0.07, -0.12, 1.05]	[-0.07, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
412	[-0.07, -0.01, 0.13, 0.01, 0.03, 0.1, 1.0]	[-0.07, -0.12, 1.05]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
413	[-0.11, -0.05, 0.13, 0.01, 0.03, 0.09, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
414	[-0.14, -0.08, 0.02, 0.01, 0.02, 0.08, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
415	[-0.15, -0.04, -0.03, 0.01, 0.03, 0.07, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
416	[-0.09, -0.1, -0.06, 0.0, 0.03, 0.06, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
417	[-0.13, -0.06, 0.03, 0.0, 0.02, 0.06, 1.0]	[-0.08, -0.13, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
418	[-0.21, -0.1, 0.0, -0.0, 0.02, 0.05, 1.0]	[-0.09, -0.13, 1.06]	[-0.08, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
419	[-0.26, -0.12, -0.08, -0.01, 0.02, 0.04, 1.0]	[-0.09, -0.13, 1.06]	[-0.09, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
420	[-0.25, -0.19, -0.1, -0.0, 0.01, 0.03, 1.0]	[-0.09, -0.13, 1.06]	[-0.09, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
421	[-0.28, -0.09, -0.16, -0.0, 0.01, 0.02, 1.0]	[-0.09, -0.13, 1.05]	[-0.09, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
422	[-0.33, -0.09, -0.16, 0.0, 0.01, 0.01, 1.0]	[-0.1, -0.13, 1.05]	[-0.09, -0.15, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
423	[-0.24, -0.06, -0.14, 0.0, 0.01, 0.01, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
424	[-0.08, -0.02, -0.13, 0.0, 0.0, 0.0, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
425	[-0.15, -0.09, -0.14, 0.0, -0.0, -0.0, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
426	[-0.04, -0.03, -0.11, 0.0, -0.0, -0.0, 1.0]	[-0.1, -0.14, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
427	[-0.11, -0.07, -0.14, 0.01, -0.0, -0.01, 1.0]	[-0.1, -0.14, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
428	[-0.08, -0.03, -0.15, 0.01, -0.01, -0.01, 1.0]	[-0.11, -0.14, 1.05]	[-0.1, -0.15, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
429	[0.03, -0.0, -0.16, 0.01, -0.01, -0.01, 1.0]	[-0.11, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
430	[0.02, 0.02, -0.18, 0.01, -0.01, -0.01, 1.0]	[-0.11, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
431	[0.09, 0.06, -0.13, 0.01, 0.0, -0.01, 1.0]	[-0.1, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
432	[0.09, 0.02, -0.04, 0.02, 0.01, -0.01, 1.0]	[-0.1, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
433	[0.01, 0.01, 0.06, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
434	[0.05, 0.05, 0.2, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
435	[0.04, 0.06, 0.24, 0.0, 0.0, -0.02, 1.0]	[-0.1, -0.14, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
436	[0.13, 0.09, 0.17, -0.0, 0.0, -0.02, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
437	[0.11, 0.12, 0.06, -0.0, 0.0, -0.02, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.15, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
438	[0.08, 0.12, 0.01, -0.0, -0.0, -0.02, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
439	[0.13, 0.12, 0.02, -0.01, -0.0, -0.02, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
440	[0.12, 0.1, 0.02, -0.01, -0.0, -0.02, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
441	[0.12, 0.06, 0.03, -0.01, -0.01, -0.03, 1.0]	[-0.1, -0.13, 1.05]	[-0.1, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
442	[0.1, 0.06, 0.09, -0.01, -0.01, -0.03, 1.0]	[-0.1, -0.13, 1.05]	[-0.09, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
443	[0.13, 0.0, 0.05, -0.02, -0.02, -0.03, 1.0]	[-0.09, -0.13, 1.05]	[-0.09, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
444	[0.05, 0.04, -0.01, -0.02, -0.02, -0.04, 1.0]	[-0.09, -0.13, 1.05]	[-0.09, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
445	[0.07, 0.08, -0.1, -0.01, -0.02, -0.04, 1.0]	[-0.09, -0.13, 1.05]	[-0.09, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
446	[0.11, 0.06, -0.1, -0.01, -0.02, -0.04, 1.0]	[-0.09, -0.13, 1.05]	[-0.09, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
447	[0.13, 0.05, -0.08, -0.01, -0.02, -0.04, 1.0]	[-0.09, -0.12, 1.05]	[-0.09, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
448	[0.16, -0.03, -0.08, -0.01, -0.03, -0.04, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
449	[0.1, -0.01, -0.13, -0.01, -0.02, -0.04, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
450	[0.12, -0.05, -0.16, -0.01, -0.03, -0.04, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
451	[0.11, -0.01, -0.08, -0.01, -0.02, -0.04, 1.0]	[-0.08, -0.12, 1.04]	[-0.08, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
452	[0.08, -0.01, -0.04, -0.0, -0.02, -0.03, 1.0]	[-0.08, -0.12, 1.04]	[-0.08, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
453	[0.07, -0.04, -0.03, -0.0, -0.02, -0.03, 1.0]	[-0.08, -0.12, 1.04]	[-0.08, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
454	[-0.02, 0.03, -0.04, -0.0, -0.02, -0.03, 1.0]	[-0.08, -0.12, 1.04]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
455	[0.01, -0.02, -0.04, -0.0, -0.02, -0.02, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
456	[0.04, -0.03, -0.05, -0.0, -0.02, -0.02, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
457	[-0.03, -0.03, -0.08, -0.0, -0.02, -0.02, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
458	[-0.08, -0.01, -0.14, -0.0, -0.02, -0.01, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
459	[-0.2, -0.0, -0.2, 0.0, -0.02, -0.02, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
460	[-0.23, 0.0, -0.26, 0.0, -0.02, -0.01, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
461	[-0.22, 0.02, -0.14, 0.0, -0.02, -0.01, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
462	[-0.18, -0.02, -0.12, 0.0, -0.02, -0.01, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
463	[-0.16, 0.02, -0.06, 0.0, -0.02, -0.0, 1.0]	[-0.08, -0.12, 1.03]	[-0.08, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
464	[-0.19, -0.02, -0.06, 0.0, -0.02, -0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.08, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
465	[-0.11, -0.02, -0.02, -0.0, -0.01, 0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
466	[-0.13, -0.04, 0.02, -0.0, -0.01, 0.0, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
467	[-0.08, -0.05, 0.07, -0.01, -0.01, 0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
468	[-0.12, -0.04, 0.02, -0.01, -0.01, 0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
469	[-0.13, -0.02, -0.04, -0.01, -0.01, 0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
470	[-0.11, -0.03, -0.05, -0.01, -0.01, 0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
471	[-0.04, 0.03, -0.0, -0.01, -0.01, 0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
472	[0.01, 0.04, 0.0, -0.01, -0.01, 0.01, 1.0]	[-0.1, -0.13, 1.03]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
473	[0.01, 0.08, 0.0, -0.02, -0.01, 0.01, 1.0]	[-0.1, -0.13, 1.03]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
474	[-0.07, 0.05, -0.13, -0.01, -0.01, 0.01, 1.0]	[-0.1, -0.13, 1.03]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
475	[-0.12, 0.02, -0.2, -0.01, -0.01, 0.01, 1.0]	[-0.1, -0.13, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
476	[-0.09, -0.04, -0.21, -0.01, -0.01, 0.0, 1.0]	[-0.1, -0.13, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
477	[-0.05, -0.04, -0.2, -0.01, -0.02, 0.0, 1.0]	[-0.1, -0.13, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
478	[0.03, -0.02, -0.19, -0.01, -0.02, 0.0, 1.0]	[-0.1, -0.13, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
479	[-0.01, -0.04, -0.19, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.02]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
480	[-0.03, -0.02, -0.08, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
481	[0.0, -0.0, -0.06, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
482	[-0.07, -0.04, -0.05, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
483	[-0.02, -0.01, -0.03, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
484	[0.01, -0.02, -0.03, -0.01, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
485	[0.02, 0.0, -0.07, -0.0, -0.02, 0.01, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
486	[0.01, -0.03, -0.18, 0.0, -0.02, 0.0, 1.0]	[-0.1, -0.13, 1.01]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
487	[-0.01, 0.03, -0.18, 0.01, -0.01, 0.0, 1.0]	[-0.09, -0.13, 1.01]	[-0.09, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
488	[-0.04, 0.08, -0.17, 0.02, 0.01, 0.0, 1.0]	[-0.09, -0.12, 1.01]	[-0.09, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
489	[0.0, 0.02, -0.2, 0.03, 0.03, 0.0, 1.0]	[-0.09, -0.12, 1.01]	[-0.09, -0.14, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
490	[0.02, -0.02, -0.18, 0.05, 0.06, 0.01, 1.0]	[-0.09, -0.12, 1.01]	[-0.09, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
491	[0.08, 0.03, -0.16, 0.06, 0.09, 0.02, 1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
492	[0.05, 0.08, -0.16, 0.08, 0.1, 0.02, 1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
493	[0.09, 0.02, -0.22, 0.08, 0.11, 0.03, 1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
494	[0.1, 0.02, -0.26, 0.09, 0.11, 0.03, 1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
495	[0.08, -0.0, -0.34, 0.09, 0.12, 0.04, 1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
496	[0.0, -0.01, -0.38, 0.1, 0.13, 0.04, 1.0]	[-0.09, -0.12, 0.99]	[-0.09, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
497	[0.03, -0.04, -0.3, 0.1, 0.13, 0.04, 1.0]	[-0.09, -0.12, 0.99]	[-0.08, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
498	[0.04, 0.02, -0.18, 0.09, 0.12, 0.04, 1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
499	[-0.08, -0.06, -0.14, 0.08, 0.12, 0.04, 1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
500	[-0.11, -0.0, -0.24, 0.08, 0.11, 0.03, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.99]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
501	[-0.16, 0.0, -0.24, 0.07, 0.09, 0.02, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.98]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
502	[-0.18, -0.02, -0.35, 0.07, 0.1, 0.0, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.98]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
503	[-0.12, 0.01, 0.02, 0.05, 0.1, -0.0, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.13, 0.98]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
504	[-0.11, 0.15, 0.09, 0.04, 0.09, -0.01, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.12, 0.98]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
505	[-0.19, 0.05, -0.03, 0.03, 0.08, -0.02, -1.0]	[-0.08, -0.12, 0.99]	[-0.08, -0.12, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
506	[-0.21, 0.11, 0.0, 0.03, 0.07, -0.03, -1.0]	[-0.08, -0.11, 0.99]	[-0.08, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
507	[-0.13, 0.12, -0.0, 0.02, 0.06, -0.03, -1.0]	[-0.09, -0.11, 0.99]	[-0.08, -0.1, 0.95]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
508	[-0.16, 0.17, -0.08, 0.02, 0.06, -0.03, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.08, 0.94]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
509	[-0.01, 0.13, -0.02, 0.01, 0.05, -0.03, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.06, 0.93]	[-0.08, 0.0, 0.94]	[-0.08, -0.0, 0.88]
