step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
396	[0.07, 0.01, -0.45, 0.08, -0.06, 0.01, -1.0]	[-0.05, 0.05, 0.99]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
397	[0.14, 0.11, -0.11, 0.08, -0.05, 0.01, -1.0]	[-0.05, 0.05, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
398	[0.02, 0.08, -0.04, 0.07, -0.05, 0.01, -1.0]	[-0.05, 0.05, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
399	[0.03, 0.21, 0.33, 0.06, -0.04, 0.0, -1.0]	[-0.04, 0.05, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
400	[0.0, 0.21, 0.34, 0.04, -0.04, -0.0, -1.0]	[-0.04, 0.05, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
401	[0.08, 0.32, 0.62, 0.02, -0.04, -0.0, -1.0]	[-0.04, 0.05, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
402	[0.13, 0.21, 0.48, 0.01, -0.03, -0.0, -1.0]	[-0.04, 0.06, 0.99]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
403	[0.19, 0.16, 0.44, 0.0, -0.02, -0.0, -1.0]	[-0.04, 0.06, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
404	[0.16, 0.13, 0.27, 0.0, -0.02, -0.0, -1.0]	[-0.04, 0.06, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
405	[0.25, 0.08, 0.18, 0.0, -0.01, -0.0, -1.0]	[-0.03, 0.06, 1.01]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
406	[0.24, 0.05, 0.14, 0.01, -0.0, 0.0, -1.0]	[-0.03, 0.07, 1.01]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
407	[0.31, -0.01, 0.18, 0.01, -0.0, 0.01, -1.0]	[-0.03, 0.07, 1.01]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
408	[0.34, -0.1, 0.2, 0.01, -0.0, 0.03, -1.0]	[-0.03, 0.07, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
409	[0.32, -0.21, 0.14, 0.03, -0.02, 0.06, -1.0]	[-0.02, 0.07, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
410	[0.38, -0.25, 0.14, 0.04, -0.01, 0.09, -1.0]	[-0.02, 0.06, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
411	[0.36, -0.24, 0.04, 0.06, -0.02, 0.12, -1.0]	[-0.02, 0.06, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
412	[0.35, -0.31, 0.15, 0.07, -0.01, 0.14, -1.0]	[-0.01, 0.06, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
413	[0.39, -0.3, 0.33, 0.08, -0.0, 0.16, -1.0]	[-0.01, 0.06, 1.03]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
414	[0.27, -0.39, 0.29, 0.09, -0.01, 0.17, -1.0]	[-0.01, 0.05, 1.03]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
415	[0.14, -0.47, 0.33, 0.1, -0.0, 0.18, -1.0]	[-0.0, 0.05, 1.03]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
416	[0.16, -0.59, 0.16, 0.12, -0.02, 0.2, -1.0]	[-0.0, 0.04, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
417	[0.14, -0.56, 0.34, 0.13, -0.02, 0.21, -1.0]	[0.0, 0.04, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
418	[0.05, -0.61, 0.23, 0.13, -0.05, 0.23, -1.0]	[0.0, 0.03, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
419	[0.23, -0.68, 0.2, 0.12, -0.07, 0.24, -1.0]	[0.01, 0.02, 1.05]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
420	[0.04, -0.81, -0.12, 0.13, -0.08, 0.25, -1.0]	[0.01, 0.01, 1.05]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
421	[0.11, -1.0, -0.28, 0.14, -0.11, 0.26, -1.0]	[0.01, 0.0, 1.05]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
422	[0.16, -1.0, -0.48, 0.14, -0.14, 0.28, -1.0]	[0.01, -0.01, 1.05]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
423	[0.13, -1.0, -0.64, 0.14, -0.18, 0.31, -1.0]	[0.02, -0.02, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
424	[0.11, -1.0, -0.65, 0.16, -0.19, 0.3, -1.0]	[0.02, -0.03, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
425	[0.03, -1.0, -0.48, 0.16, -0.21, 0.3, -1.0]	[0.03, -0.05, 1.03]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
426	[-0.02, -1.0, -0.17, 0.14, -0.22, 0.3, -1.0]	[0.03, -0.06, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
427	[-0.04, -1.0, -0.08, 0.13, -0.24, 0.29, -1.0]	[0.03, -0.07, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
428	[-0.23, -0.96, -0.22, 0.12, -0.26, 0.28, -1.0]	[0.04, -0.08, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
429	[-0.28, -0.88, -0.4, 0.14, -0.26, 0.26, -1.0]	[0.04, -0.1, 1.02]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
430	[-0.4, -0.82, -0.45, 0.14, -0.27, 0.24, -1.0]	[0.04, -0.11, 1.01]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
431	[-0.6, -0.65, -0.26, 0.13, -0.28, 0.22, -1.0]	[0.04, -0.12, 1.01]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
432	[-0.51, -0.6, -0.18, 0.11, -0.3, 0.2, -1.0]	[0.04, -0.13, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
433	[-0.65, -0.36, -0.18, 0.09, -0.33, 0.19, -1.0]	[0.04, -0.14, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
434	[-0.28, -0.57, -0.3, 0.07, -0.33, 0.17, -1.0]	[0.04, -0.14, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
435	[-0.25, -0.38, -0.44, 0.08, -0.31, 0.16, -1.0]	[0.04, -0.15, 1.0]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
436	[0.04, -0.62, -0.43, 0.09, -0.27, 0.16, -1.0]	[0.04, -0.16, 0.99]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
437	[-0.05, -0.12, -0.28, 0.08, -0.24, 0.15, -1.0]	[0.04, -0.16, 0.99]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
438	[-0.09, -0.44, -0.23, 0.08, -0.2, 0.13, -1.0]	[0.03, -0.17, 0.99]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
439	[-0.23, -0.01, -0.34, 0.08, -0.17, 0.12, -1.0]	[0.03, -0.17, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
440	[-0.24, -0.33, -0.33, 0.08, -0.16, 0.1, -1.0]	[0.03, -0.18, 0.98]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
441	[-0.07, 0.11, -0.25, 0.08, -0.14, 0.09, -1.0]	[0.02, -0.18, 0.97]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
442	[0.15, -0.21, -0.34, 0.07, -0.13, 0.1, -1.0]	[0.02, -0.18, 0.97]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
443	[0.33, 0.34, -0.36, 0.07, -0.12, 0.1, -1.0]	[0.02, -0.18, 0.96]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
444	[0.19, -0.22, -0.67, 0.09, -0.1, 0.1, -1.0]	[0.02, -0.18, 0.96]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
445	[0.25, 0.36, -0.44, 0.09, -0.07, 0.09, -1.0]	[0.02, -0.18, 0.95]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
446	[0.13, -0.18, -0.62, 0.1, -0.07, 0.08, -1.0]	[0.01, -0.18, 0.94]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
447	[0.42, 0.2, -0.37, 0.1, -0.06, 0.08, -1.0]	[0.01, -0.18, 0.93]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
448	[0.38, -0.18, -0.51, 0.11, -0.06, 0.08, -1.0]	[0.01, -0.18, 0.93]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
449	[0.52, 0.05, -0.34, 0.1, -0.06, 0.08, -1.0]	[0.02, -0.18, 0.92]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
450	[0.46, -0.04, -0.3, 0.09, -0.04, 0.08, -1.0]	[0.02, -0.18, 0.91]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
451	[0.56, 0.22, -0.3, 0.09, -0.04, 0.09, -1.0]	[0.02, -0.18, 0.91]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
452	[0.51, 0.13, -0.19, 0.09, -0.03, 0.09, -1.0]	[0.03, -0.17, 0.9]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
453	[0.41, 0.4, -0.02, 0.08, -0.03, 0.09, -1.0]	[0.03, -0.17, 0.9]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
454	[0.4, 0.27, -0.14, 0.08, -0.04, 0.08, -1.0]	[0.03, -0.17, 0.9]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
455	[0.4, 0.39, -0.17, 0.07, -0.03, 0.09, -1.0]	[0.04, -0.17, 0.89]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
456	[0.63, 0.24, -0.11, 0.07, -0.03, 0.09, -1.0]	[0.04, -0.16, 0.89]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
457	[0.43, 0.32, -0.05, 0.07, -0.02, 0.09, -1.0]	[0.05, -0.16, 0.89]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
458	[0.34, -0.05, -0.11, 0.07, -0.02, 0.08, -1.0]	[0.05, -0.15, 0.89]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
459	[0.15, -0.07, -0.16, 0.06, -0.01, 0.06, -1.0]	[0.06, -0.15, 0.89]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
460	[0.19, -0.31, -0.18, 0.06, -0.01, 0.06, -1.0]	[0.06, -0.15, 0.88]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
461	[0.22, -0.27, -0.42, 0.05, -0.01, 0.04, -1.0]	[0.06, -0.15, 0.88]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
462	[0.08, -0.47, -0.26, 0.05, -0.02, 0.04, -1.0]	[0.07, -0.16, 0.88]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
463	[0.03, -0.35, -0.14, 0.04, -0.02, 0.03, -1.0]	[0.07, -0.16, 0.87]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
464	[0.07, -0.54, -0.17, 0.04, -0.03, 0.03, -1.0]	[0.07, -0.17, 0.87]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
465	[0.22, -0.34, -0.24, 0.03, -0.04, 0.03, -1.0]	[0.07, -0.17, 0.87]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
466	[0.17, -0.51, -0.18, 0.03, -0.04, 0.03, -1.0]	[0.07, -0.18, 0.87]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
467	[0.18, -0.3, -0.45, 0.02, -0.04, 0.03, -1.0]	[0.08, -0.18, 0.86]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
468	[0.06, -0.45, -0.29, 0.02, -0.04, 0.02, -1.0]	[0.08, -0.19, 0.86]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
469	[0.03, -0.13, -0.36, 0.02, -0.04, 0.02, -1.0]	[0.08, -0.19, 0.85]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
470	[-0.02, -0.32, -0.36, 0.02, -0.05, 0.01, -1.0]	[0.08, -0.2, 0.85]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
471	[-0.07, 0.08, -0.24, 0.02, -0.04, 0.01, -1.0]	[0.08, -0.2, 0.85]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
472	[-0.11, -0.21, -0.43, 0.02, -0.04, -0.0, -1.0]	[0.08, -0.2, 0.84]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
473	[-0.28, 0.05, -0.29, 0.02, -0.04, -0.01, -1.0]	[0.08, -0.21, 0.84]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
474	[-0.38, -0.09, -0.4, 0.02, -0.04, -0.02, -1.0]	[0.08, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
475	[-0.52, 0.09, -0.29, 0.02, -0.04, -0.03, -1.0]	[0.08, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
476	[-0.43, -0.02, -0.21, 0.01, -0.05, -0.04, -1.0]	[0.07, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
477	[-0.4, 0.03, -0.04, 0.01, -0.05, -0.05, -1.0]	[0.07, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
478	[-0.33, -0.03, 0.09, -0.0, -0.05, -0.05, -1.0]	[0.07, -0.21, 0.82]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
479	[-0.29, 0.0, 0.06, -0.01, -0.05, -0.05, -1.0]	[0.06, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
480	[-0.2, -0.08, 0.03, -0.01, -0.04, -0.04, -1.0]	[0.06, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
481	[-0.2, -0.07, -0.08, -0.01, -0.04, -0.04, -1.0]	[0.06, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
482	[-0.2, -0.06, -0.1, -0.01, -0.03, -0.04, -1.0]	[0.05, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
483	[-0.29, 0.01, -0.24, -0.0, -0.02, -0.04, -1.0]	[0.05, -0.21, 0.83]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
484	[-0.19, -0.03, -0.13, 0.0, -0.02, -0.04, -1.0]	[0.05, -0.21, 0.82]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
485	[-0.16, 0.01, -0.19, 0.01, -0.02, -0.04, -1.0]	[0.04, -0.21, 0.82]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
486	[-0.09, 0.02, -0.23, 0.02, -0.02, -0.04, -1.0]	[0.04, -0.21, 0.82]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
487	[-0.06, 0.13, -0.26, 0.03, -0.01, -0.03, -1.0]	[0.04, -0.21, 0.82]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
488	[-0.01, 0.17, -0.08, 0.03, -0.02, -0.02, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
489	[-0.04, 0.23, -0.02, 0.03, -0.02, -0.01, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
490	[-0.05, 0.18, -0.05, 0.04, -0.02, -0.01, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
491	[-0.01, 0.21, -0.12, 0.04, -0.02, -0.0, -1.0]	[0.03, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
492	[0.05, 0.11, -0.07, 0.04, -0.03, 0.01, -1.0]	[0.03, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
493	[0.05, 0.1, -0.07, 0.04, -0.03, 0.01, -1.0]	[0.03, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
494	[0.09, 0.06, -0.04, 0.04, -0.03, 0.01, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
495	[0.22, 0.11, 0.06, 0.04, -0.03, 0.02, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
496	[0.12, 0.04, 0.06, 0.03, -0.03, 0.03, -1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
497	[0.11, 0.04, 0.08, 0.03, -0.03, 0.03, -1.0]	[0.04, -0.2, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
498	[0.04, 0.02, 0.08, 0.02, -0.03, 0.02, 1.0]	[0.04, -0.2, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
499	[-0.02, 0.01, -0.02, 0.01, -0.03, 0.02, 1.0]	[0.04, -0.2, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
500	[0.07, -0.07, -0.18, 0.02, -0.04, 0.02, 1.0]	[0.04, -0.2, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
501	[0.18, -0.07, -0.15, 0.02, -0.02, 0.02, 1.0]	[0.04, -0.2, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
502	[0.03, -0.02, 0.12, 0.01, -0.01, 0.01, 1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
503	[0.05, -0.08, -0.02, 0.01, -0.01, 0.01, 1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
504	[0.06, -0.06, 0.02, 0.01, -0.0, 0.01, 1.0]	[0.04, -0.21, 0.81]	[0.05, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
505	[0.04, -0.02, -0.06, 0.01, -0.0, 0.01, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
506	[0.03, -0.0, 0.02, 0.01, 0.0, 0.01, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
507	[0.04, 0.08, 0.08, 0.01, 0.0, 0.01, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
508	[0.03, 0.08, 0.08, 0.01, 0.0, 0.01, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
509	[0.06, 0.16, 0.13, 0.0, -0.0, 0.01, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
510	[-0.0, 0.14, 0.16, 0.0, 0.0, 0.0, 1.0]	[0.05, -0.21, 0.81]	[0.04, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
511	[-0.07, 0.2, 0.28, -0.01, 0.01, -0.0, 1.0]	[0.05, -0.2, 0.82]	[0.04, -0.22, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
512	[-0.16, 0.21, 0.67, -0.01, 0.02, -0.01, 1.0]	[0.05, -0.2, 0.82]	[0.04, -0.21, 0.82]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
513	[-0.22, 0.35, 0.92, -0.03, 0.04, -0.01, 1.0]	[0.05, -0.2, 0.82]	[0.04, -0.21, 0.83]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
514	[-0.32, 0.33, 1.0, -0.04, 0.05, -0.02, 1.0]	[0.04, -0.2, 0.84]	[0.04, -0.21, 0.84]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
515	[-0.43, 0.41, 1.0, -0.06, 0.06, -0.02, 1.0]	[0.04, -0.2, 0.85]	[0.04, -0.21, 0.85]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
516	[-0.52, 0.45, 1.0, -0.07, 0.07, -0.03, 1.0]	[0.04, -0.19, 0.86]	[0.03, -0.2, 0.87]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
517	[-0.52, 0.56, 1.0, -0.08, 0.08, -0.03, 1.0]	[0.03, -0.19, 0.88]	[0.03, -0.2, 0.88]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
518	[-0.44, 0.51, 1.0, -0.08, 0.09, -0.02, 1.0]	[0.02, -0.19, 0.89]	[0.02, -0.2, 0.89]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
519	[-0.48, 0.52, 1.0, -0.08, 0.1, -0.02, 1.0]	[0.02, -0.18, 0.9]	[0.01, -0.19, 0.91]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
520	[-0.45, 0.5, 1.0, -0.07, 0.11, -0.02, 1.0]	[0.01, -0.17, 0.91]	[0.01, -0.19, 0.92]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
521	[-0.44, 0.43, 1.0, -0.07, 0.12, -0.01, 1.0]	[0.0, -0.17, 0.93]	[-0.0, -0.18, 0.93]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
522	[-0.38, 0.48, 1.0, -0.06, 0.12, -0.01, 1.0]	[-0.01, -0.16, 0.94]	[-0.01, -0.17, 0.94]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
523	[-0.39, 0.37, 0.93, -0.05, 0.13, -0.0, 1.0]	[-0.01, -0.16, 0.95]	[-0.02, -0.17, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
524	[-0.44, 0.41, 0.87, -0.04, 0.14, -0.0, 1.0]	[-0.02, -0.15, 0.96]	[-0.02, -0.16, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
525	[-0.5, 0.24, 0.66, -0.04, 0.14, -0.0, 1.0]	[-0.03, -0.14, 0.97]	[-0.03, -0.15, 0.98]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
526	[-0.61, 0.32, 0.66, -0.03, 0.13, -0.01, 1.0]	[-0.03, -0.14, 0.98]	[-0.04, -0.15, 0.99]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
527	[-0.5, 0.16, 0.62, -0.03, 0.12, -0.01, 1.0]	[-0.04, -0.13, 0.99]	[-0.05, -0.14, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
528	[-0.37, 0.1, 0.48, -0.02, 0.12, -0.01, 1.0]	[-0.05, -0.13, 1.0]	[-0.05, -0.14, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
